Division,Product Name,State/Province,City,Sales,,Product Name,Total Sales,Percent of Sugar Sales
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Freeport,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Park Ridge,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Peoria,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Quincy,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Rockford,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Skokie,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Illinois,Woodstock,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Indiana,Columbus,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Indiana,Elkhart,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Indiana,Indianapolis,97.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Indiana,Lafayette,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Indiana,Richmond,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Iowa,Burlington,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Iowa,Des Moines,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Kansas,Wichita,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Kentucky,Florence,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Kentucky,Henderson,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Kentucky,Louisville,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Kentucky,Richmond,100.80000000000001,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Maryland,Baltimore,25.200000000000003,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Maryland,Clinton,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Maryland,Columbia,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Maryland,Hagerstown,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Maryland,Laurel,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Massachusetts,Everett,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Massachusetts,Franklin,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Massachusetts,Lawrence,32.400000000000006,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Michigan,Canton,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Michigan,Dearborn Heights,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Michigan,Detroit,93.60000000000001,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Michigan,Jackson,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Michigan,Saginaw,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Michigan,Trenton,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Minnesota,Maple Grove,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Minnesota,Rochester,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Minnesota,Roseville,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Minnesota,Saint Cloud,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Mississippi,Jackson,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Missouri,Independence,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Missouri,Saint Louis,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Missouri,Springfield,50.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Montana,Great Falls,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Nebraska,Omaha,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Nevada,Las Vegas,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Jersey,Lakewood,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Jersey,New Brunswick,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Jersey,Paterson,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Jersey,Plainfield,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Jersey,Vineland,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Mexico,Albuquerque,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Mexico,Carlsbad,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Mexico,Clovis,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New Mexico,Las Cruces,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New York,Auburn,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New York,Long Beach,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New York,New York City,1000.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New York,Rochester,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New York,Troy,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,New York,Watertown,32.400000000000006,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Newfoundland and Labrador,St. John's,57.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Asheville,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Burlington,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Charlotte,82.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Durham,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Fayetteville,25.200000000000003,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Hickory,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Jacksonville,43.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Carolina,Monroe,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,North Dakota,Fargo,32.400000000000006,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Akron,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Bowling Green,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Cincinnati,50.400000000000006,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Cleveland,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Columbus,118.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Dublin,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Fairfield,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Lakewood,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Lorain,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Marion,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Newark,54,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Springfield,50.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Toledo,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ohio,Troy,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Oklahoma,Oklahoma City,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Ontario,Toronto,79.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Oregon,Hillsboro,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Oregon,Redmond,43.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Oregon,Springfield,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Oregon,Tigard,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Pennsylvania,Chester,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Pennsylvania,Lancaster,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Pennsylvania,Philadelphia,475.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Prince Edward Island,Charlottetown,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Quebec,Montreal,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Quebec,Quebec City,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Rhode Island,Cranston,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Rhode Island,Providence,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,South Carolina,Florence,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,South Carolina,North Charleston,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,South Dakota,Aberdeen,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,South Dakota,Sioux Falls,57.599999999999994,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Chattanooga,32.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Clarksville,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Columbia,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Hendersonville,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Jackson,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Johnson City,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Knoxville,64.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Memphis,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Tennessee,Nashville,46.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Austin,68.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Brownsville,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Bryan,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Carrollton,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Coppell,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Dallas,129.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,El Paso,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Fort Worth,39.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Frisco,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Houston,252,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Huntsville,46.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,League City,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Mansfield,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Mcallen,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Mesquite,3.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Missouri City,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Odessa,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Pasadena,21.6,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Pearland,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Pharr,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Plano,14.4,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Round Rock,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,San Antonio,28.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Tyler,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Texas,Waco,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Utah,Provo,36,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Virginia,Alexandria,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Virginia,Arlington,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Virginia,Richmond,43.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Virginia,Springfield,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Washington,Bellingham,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Washington,Kent,7.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Washington,Redmond,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Washington,Seattle,410.40000000000003,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Washington,Spokane,25.2,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,West Virginia,Wheeling,10.8,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Wisconsin,Kenosha,18,,,,
Chocolate,Wonka Bar -Scrumdiddlyumptious,Wisconsin,Madison,25.200000000000003,,,,
Other,Kazookles,Alabama,Huntsville,13,,,,
Other,Kazookles,California,Danville,9.75,,,,
Other,Kazookles,California,San Francisco,35.75,,,,
Other,Kazookles,California,Sunnyvale,16.25,,,,
Other,Kazookles,California,Woodland,13,,,,
Other,Kazookles,Delaware,Newark,19.5,,,,
Other,Kazookles,Georgia,Columbus,22.75,,,,
Other,Kazookles,Kentucky,Louisville,9.75,,,,
Other,Kazookles,Nevada,Henderson,16.25,,,,
Other,Kazookles,New Jersey,Lakewood,19.5,,,,
Other,Kazookles,New York,New York City,61.75,,,,
Other,Kazookles,Pennsylvania,Philadelphia,22.75,,,,
Other,Kazookles,Tennessee,Nashville,6.5,,,,
Other,Kazookles,Texas,Houston,22.75,,,,
Other,Kazookles,Washington,Seattle,22.75,,,,
Other,Lickable Wallpaper,Alabama,Montgomery,40,,,,
Other,Lickable Wallpaper,Alberta,Calgary,80,,,,
Other,Lickable Wallpaper,Arizona,Gilbert,100,,,,
Other,Lickable Wallpaper,California,Chico,100,,,,
Other,Lickable Wallpaper,California,Danville,120,,,,
Other,Lickable Wallpaper,California,San Francisco,40,,,,
Other,Lickable Wallpaper,California,Sunnyvale,100,,,,
Other,Lickable Wallpaper,California,Thousand Oaks,140,,,,
Other,Lickable Wallpaper,Colorado,Denver,40,,,,
Other,Lickable Wallpaper,Georgia,Columbus,220,,,,
Other,Lickable Wallpaper,Illinois,Chicago,320,,,,
Other,Lickable Wallpaper,Illinois,Rockford,80,,,,
Other,Lickable Wallpaper,Kentucky,Henderson,40,,,,
Other,Lickable Wallpaper,Massachusetts,Lawrence,80,,,,
Other,Lickable Wallpaper,New York,Auburn,60,,,,
Other,Lickable Wallpaper,New York,Hempstead,60,,,,
Other,Lickable Wallpaper,New York,New York City,320,,,,
Other,Lickable Wallpaper,New York,Rochester,40,,,,
Other,Lickable Wallpaper,New York,Yonkers,80,,,,
Other,Lickable Wallpaper,Ohio,Akron,40,,,,
Other,Lickable Wallpaper,Ohio,Columbus,180,,,,
Other,Lickable Wallpaper,Ohio,Springfield,140,,,,
Other,Lickable Wallpaper,Pennsylvania,Philadelphia,100,,,,
Other,Lickable Wallpaper,Quebec,Montreal,40,,,,
Other,Lickable Wallpaper,Rhode Island,Warwick,40,,,,
Other,Lickable Wallpaper,Texas,Pasadena,40,,,,
Other,Lickable Wallpaper,Washington,Seattle,200,,,,
Other,Lickable Wallpaper,Wisconsin,Milwaukee,80,,,,
Other,Wonka Gum,Arkansas,Little Rock,3.75,,,,
Other,Wonka Gum,California,Apple Valley,6.25,,,,
Other,Wonka Gum,California,Costa Mesa,3.75,,,,
Other,Wonka Gum,California,Los Angeles,7.5,,,,
Other,Wonka Gum,California,San Diego,2.5,,,,
Other,Wonka Gum,California,San Francisco,5,,,,
Other,Wonka Gum,Colorado,Loveland,2.5,,,,
Other,Wonka Gum,Connecticut,Milford,2.5,,,,
Other,Wonka Gum,Florida,Hollywood,6.25,,,,
Other,Wonka Gum,Florida,Melbourne,2.5,,,,
Other,Wonka Gum,Florida,Miramar,15,,,,
Other,Wonka Gum,Georgia,Columbus,11.25,,,,
Other,Wonka Gum,Illinois,Chicago,8.75,,,,
Other,Wonka Gum,Indiana,Columbus,3.75,,,,
Other,Wonka Gum,Indiana,Greenwood,3.75,,,,
Other,Wonka Gum,Kentucky,Richmond,6.25,,,,
Other,Wonka Gum,Maryland,Columbia,6.25,,,,
Other,Wonka Gum,Michigan,Jackson,10,,,,
Other,Wonka Gum,New Hampshire,Concord,6.25,,,,
Other,Wonka Gum,New York,New York City,17.5,,,,
Other,Wonka Gum,North Carolina,Burlington,5,,,,
Other,Wonka Gum,North Carolina,Fayetteville,10,,,,
Other,Wonka Gum,North Carolina,Greensboro,3.75,,,,
Other,Wonka Gum,Ohio,Cincinnati,1.25,,,,
Other,Wonka Gum,Ohio,Columbus,2.5,,,,
Other,Wonka Gum,Pennsylvania,Chester,2.5,,,,
Other,Wonka Gum,Pennsylvania,Philadelphia,27.5,,,,
Other,Wonka Gum,Tennessee,Columbia,8.75,,,,
Other,Wonka Gum,Texas,Arlington,5,,,,
Other,Wonka Gum,Texas,Austin,2.5,,,,
Other,Wonka Gum,Texas,Houston,7.5,,,,
Other,Wonka Gum,Washington,Seattle,5,,,,
Sugar,Everlasting Gobstopper,Texas,Pasadena,30,,,,
Sugar,Fizzy Lifting Drinks,Michigan,Jackson,11.25,,,,
Sugar,Fizzy Lifting Drinks,New York,New York City,15,,,,
Sugar,Hair Toffee,New York,New York City,22.5,,,,
Sugar,Hair Toffee,North Carolina,Monroe,9,,,,
Sugar,Laffy Taffy,Connecticut,Waterbury,3.98,,,,
Sugar,Laffy Taffy,New Jersey,Westfield,5.97,,,,
Sugar,Laffy Taffy,Ohio,Toledo,7.96,,,,
Sugar,Laffy Taffy,Washington,Seattle,1.99,,,,
Sugar,Nerds,New York,New York City,4.5,,,,
Sugar,Nerds,Pennsylvania,Philadelphia,1.5,,,,
Sugar,SweeTARTS,California,San Francisco,6,,,,
Sugar,SweeTARTS,New York,New York City,7.5,,,,
Sugar,SweeTARTS,Ohio,Cleveland,10.5,,,,
Sugar,SweeTARTS,Texas,Houston,6,,,,
Total,,,,143.65,,,,
